agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
TRUE,2020-01-22T16:55:53.194Z,2,1,8,2004-09-15T00:00:00.000Z,TRUE,NA,0,10,AE,TRUE,-1,9,10.1,3,TRUE,50,1,1993-01-01T00:00:00.000Z,1999-02-17T00:00:00.000Z,67874.85,5000,0,TRUE,1,TRUE,250000,100000,2004,TRUE,122718,0,67874.85,247500,1,N,5500,0,5000,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120080,NA,ESCAMBIA COUNTY*,NA,NA,1,250000,0,R,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32561,12033,12033002500,120330025001,30.3,-87.1,a2cf8572-47c5-4191-ba3a-82eaeefaa161
TRUE,2020-01-22T16:55:53.194Z,2,1,8,2005-07-10T00:00:00.000Z,TRUE,NA,0,10,AE,TRUE,-1,9,10.1,3,TRUE,50,1,1993-01-01T00:00:00.000Z,1999-02-17T00:00:00.000Z,6523.1,0,0,TRUE,1,TRUE,250000,100000,2005,TRUE,7023,0,6523.1,509607,1,N,0,0,0,0,0,NA,649,0,0,TRUE,Hurricane Dennis,30000,0,120080,NA,ESCAMBIA COUNTY*,97,NA,1,800000,0,R,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32561,12033,12033002500,120330025001,30.3,-87.1,788f38fa-d91b-4a1b-88d7-e4270eb1c3b9
TRUE,2019-09-19T17:00:12.388Z,-1,1,8,1996-09-06T00:00:00.000Z,TRUE,NA,1,NA,VE,TRUE,-1,NA,NA,2,TRUE,10,1,1988-01-01T00:00:00.000Z,1993-05-12T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,126500,0,1996,TRUE,100,3,0,960,1,N,0,0,0,0,0,NA,592,0,0,TRUE,Hurricane Fran,0,0,370043,NA,CARTERET COUNTY *,NA,01,1,0,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28570,37031,37031970704,370319707041,34.8,-76.7,d70dd81e-d0bc-4a39-972e-043e2af47bde
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,1999-09-16T00:00:00.000Z,TRUE,NA,1,11,VE,TRUE,-1,7.5,12.2,2,TRUE,10,1,1988-01-01T00:00:00.000Z,1998-07-12T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,116600,100000,1999,TRUE,4203,5,0,4203,1,N,0,5,0,0,0,NA,626,0,0,TRUE,Hurricane Floyd,15000,0,370043,NA,CARTERET COUNTY *,97,01,1,4203,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28570,37031,37031970704,370319707041,34.8,-76.7,4128ecc2-ad56-4057-bf5f-3edb3f58815a
TRUE,2023-07-31T13:48:00.023Z,-1,1,8,2005-10-14T00:00:00.000Z,TRUE,NA,3,8,AE,TRUE,-1,NA,11.1,2,TRUE,0,1,1955-07-01T00:00:00.000Z,1990-08-01T00:00:00.000Z,43393.47,0,0,TRUE,1,TRUE,208000,16200,2005,TRUE,48393,5,43393.47,166400,1,N,0,5,0,0,0,NA,192,0,0,TRUE,Torrential rain,30000,0,340329,340329,"SPRING LAKE, BOROUGH OF",97,NA,1,208000,0,R,TRUE,1,AE,1,FALSE,NJ,Currently Unavailable,07762,34025,34025809100,340258091003,40.1,-74,10c748d5-03ed-4dc0-b9fb-3efee20f137f
TRUE,2019-09-19T17:00:12.388Z,-1,1,-1,1989-08-01T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1964-07-01T00:00:00.000Z,1987-07-04T00:00:00.000Z,3791.42,0,0,TRUE,1,TRUE,77000,21000,1989,TRUE,5209,1,3791.42,86400,1,N,0,1,0,0,0,NA,551,0,0,TRUE,Hurricane Chantel,0,0,485488,NA,"LEAGUE CITY, CITY OF",NA,NA,0,0,0,A,TRUE,1,NA,1,FALSE,TX,Currently Unavailable,77573,48167,48167720600,481677206001,29.4,-95.1,9599ba71-de40-4d77-bef5-36ac8949e546
TRUE,2020-01-22T16:55:53.194Z,2,1,8,1999-09-16T00:00:00.000Z,TRUE,NA,-1,NA,VE,TRUE,-1,7,NA,2,TRUE,60,1,1968-01-01T00:00:00.000Z,1998-11-25T00:00:00.000Z,5082.59,312,0,TRUE,1,TRUE,58000,4800,1999,TRUE,5582,0,5082.59,55100,1,N,812,0,312,0,0,NA,626,0,0,TRUE,Hurricane Floyd,15000,0,370047,NA,"EMERALD ISLE, TOWN OF",NA,NA,1,58000,0,A,TRUE,0,NA,1,FALSE,NC,Currently Unavailable,28594,37031,37031970903,370319709031,34.7,-76.9,a8ac0a05-f6f6-46cb-9d3c-3652b2c31c50
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,2004-09-15T00:00:00.000Z,TRUE,NA,9,9,AE,TRUE,-1,NA,17.5,1,TRUE,10,1,1990-09-01T00:00:00.000Z,1991-03-20T00:00:00.000Z,8815.57,0,0,TRUE,1,TRUE,77200,11600,2004,TRUE,9315,0,8815.57,61760,1,N,0,0,0,0,0,NA,642,0,0,TRUE,Hurricane Ivan,30000,0,015000,NA,BALDWIN COUNTY*,97,NA,1,77200,0,A,TRUE,0,NA,1,FALSE,AL,Currently Unavailable,36542,01003,01003011408,010030114081,30.2,-87.9,f8b661a3-4ea5-4fa6-a06e-8fea622d627e
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,2005-08-29T00:00:00.000Z,TRUE,NA,9,9,AE,TRUE,-1,NA,17.5,1,TRUE,10,1,1990-09-01T00:00:00.000Z,1991-03-20T00:00:00.000Z,6506.52,0,0,TRUE,1,TRUE,77200,11600,2005,TRUE,7007,0,6506.52,61760,1,N,0,0,0,0,0,NA,655,0,0,TRUE,Hurricane Katrina,30000,0,015000,NA,BALDWIN COUNTY*,97,NA,1,77200,0,A,TRUE,1,NA,1,FALSE,AL,Currently Unavailable,36542,01003,01003011408,010030114081,30.2,-87.9,4f46f79c-1bb1-4fa0-9d38-fb833146e95a
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2004-09-16T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1977-06-01T00:00:00.000Z,1991-10-06T00:00:00.000Z,1578,0,0,TRUE,7,TRUE,50000,12000,2004,TRUE,2078,0,1578,40000,1,N,479,0,0,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120274,NA,SANTA ROSA COUNTY *,01,NA,1,50000,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32563,12113,12113010813,121130108133,30.4,-87.1,896878bf-1d78-422d-b03e-2d280595e205
TRUE,2020-01-22T16:55:53.194Z,-1,1,5,2016-10-08T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1975-01-01T00:00:00.000Z,2003-10-17T00:00:00.000Z,102070.96,0,0,TRUE,1,TRUE,200000,100000,2016,TRUE,105071,3,102070.96,236363,1,N,558,3,0,85000,0,NA,357,0,0,TRUE,Hurricane Matthew,30000,0,450250,450250,"HILTON HEAD ISLAND, TOWN OF",97,NA,1,292326,0,A,TRUE,0,AE,1,FALSE,SC,Currently Unavailable,29928,45013,45013010900,450130109002,32.2,-80.7,072fbd71-cf46-427f-bc6d-1050c0da9118
TRUE,2020-01-22T16:55:53.194Z,2,1,9,2012-10-30T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1928-01-01T00:00:00.000Z,2012-08-17T00:00:00.000Z,24039.89,0,0,TRUE,7,TRUE,250000,100000,2012,TRUE,25040,1,24039.89,183757,1,N,654,1,0,0,0,NA,308,0,0,TRUE,Hurricane Sandy,30000,0,090082,090082,"MILFORD, CITY OF",01,NA,1,350894,0,A,TRUE,-7,AE,1,FALSE,CT,Currently Unavailable,06460,09009,09009150500,090091505003,41.2,-73.1,3da269f3-b94c-4e92-8875-39a22fa348ba
TRUE,2020-01-22T16:55:53.194Z,1,1,-1,2008-09-18T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,5.1,NA,2,TRUE,50,1,1973-01-01T00:00:00.000Z,2004-08-13T00:00:00.000Z,29141.8,2300,0,TRUE,1,TRUE,199700,5900,2008,TRUE,29642,0,29141.8,184000,1,N,2800,0,2300,0,0,NA,0,0,0,TRUE,NA,30000,0,485469,NA,"GALVESTON, CITY OF",NA,NA,1,230000,0,A,TRUE,0,NA,1,FALSE,TX,Currently Unavailable,77554,48167,48167726100,481677261002,29.1,-95.1,80f21682-b4cf-4256-9dff-cf258caed008
TRUE,2021-07-16T10:29:31.040Z,-1,1,-1,2003-09-18T00:00:00.000Z,TRUE,NA,-2,5.9,AE,TRUE,-1,4.3,4.3,3,TRUE,50,1,1989-01-01T00:00:00.000Z,2001-09-10T00:00:00.000Z,8772.26,0,0,TRUE,1,TRUE,250000,0,2003,TRUE,9272,0,8772.26,162720,1,N,0,0,0,0,0,NA,640,0,0,TRUE,Hurricane Isabel,30000,0,510096,510096,MATHEWS COUNTY*,NA,NA,0,176870,0,R,TRUE,0,AE,1,FALSE,VA,Currently Unavailable,23128,51115,51115951400,511159514003,37.4,-76.4,290b37ea-ba37-4b77-a3c9-6398895bbf62
TRUE,2019-10-19T03:42:08.849Z,-1,1,-1,1993-01-21T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1969-07-01T00:00:00.000Z,1987-10-05T00:00:00.000Z,22998.87,6474,0,TRUE,1,TRUE,99000,33600,1993,TRUE,24456,0,22998.87,99000,1,N,10279,0,6474,0,0,NA,570,0,0,TRUE,Flooding,0,0,220058,220058,EAST BATON ROUGE PARISH,NA,NA,0,0,0,A,TRUE,0,AE,1,FALSE,LA,Currently Unavailable,70814,22033,22033003507,220330035072,30.5,-91,e4ca9440-26ae-4761-b34c-b8e60f6bcbd3
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2001-06-08T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1969-07-01T00:00:00.000Z,1987-10-05T00:00:00.000Z,49395.33,5815,0,TRUE,1,TRUE,145000,41000,2001,TRUE,49895,0,49395.33,129050,1,N,6315,0,5815,0,0,NA,154,0,0,TRUE,Tropical Storm Allison,20000,0,220058,220058,EAST BATON ROUGE PARISH,NA,NA,0,145000,0,R,TRUE,0,AE,1,FALSE,LA,Currently Unavailable,70814,22033,22033003507,220330035072,30.5,-91,22c79c8e-ae8d-4043-89b4-bc995e706fa7
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2016-08-12T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1969-07-01T00:00:00.000Z,1987-10-05T00:00:00.000Z,175500,45300,0,TRUE,1,TRUE,175500,45300,2016,TRUE,179750,F,175500,284470,2,N,49550,F,45300,180000,0,NA,679,0,0,TRUE,Mid-summer severe storms,30000,0,220058,220058,EAST BATON ROUGE PARISH,NA,NA,0,441485,0,A,TRUE,8,AE,1,FALSE,LA,Currently Unavailable,70814,22033,22033003507,220330035072,30.5,-91,bc206d99-55a4-464c-9311-4804ae1ac4a4
TRUE,2022-06-14T14:09:26.760Z,-1,1,9,2016-03-10T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1986-01-01T00:00:00.000Z,2011-07-14T00:00:00.000Z,30000,4602.72,0,TRUE,R,TRUE,30000,12000,2016,TRUE,34930,1,30000,71420,2,N,5603,1,4602.72,0,0,NA,675,0,0,TRUE,Late winter severe storms,30000,0,220206,220206,TANGIPAHOA PARISH*,NA,NA,1,144200,0,A,TRUE,0,A,1,FALSE,LA,Currently Unavailable,70454,22105,22105954600,221059546003,30.5,-90.4,c422632b-1a3c-4120-acc9-a52636cc8af8
TRUE,2022-05-09T21:36:45.659Z,-1,1,-1,1995-10-04T00:00:00.000Z,TRUE,NA,2,7,AE,TRUE,4,NA,8.6,2,TRUE,0,1,1978-04-01T00:00:00.000Z,1979-06-17T00:00:00.000Z,6612.31,6267.25,0,TRUE,1,TRUE,135000,100000,1995,TRUE,7268,0,6612.31,135000,1,N,7948,0,6267.25,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120579,120579,"SHALIMAR, TOWN OF",NA,NA,1,0,0,A,TRUE,0,AE,1,FALSE,FL,Currently Unavailable,32579,12091,12091021501,120910215012,30.4,-86.6,8f3bfbe8-49ae-46f1-b55b-ba8b9eeb1c9c
TRUE,2022-05-09T21:36:45.659Z,-1,1,8,2004-09-14T00:00:00.000Z,TRUE,NA,2,7,AE,TRUE,4,NA,8.6,2,TRUE,0,1,1978-04-01T00:00:00.000Z,1979-06-17T00:00:00.000Z,7695.01,1739.25,0,TRUE,1,TRUE,197700,100000,2004,TRUE,14861,0,7695.01,158160,1,N,2299,0,1739.25,0,0,NA,641,0,0,TRUE,Hurricane Frances,30000,0,120579,120579,"SHALIMAR, TOWN OF",NA,NA,1,197700,0,A,TRUE,0,AE,1,FALSE,FL,Currently Unavailable,32579,12091,12091021501,120910215012,30.4,-86.6,7b69fa88-e776-46c9-912f-81203ce906d3
TRUE,2019-09-19T13:45:58.425Z,-1,1,-1,1996-07-12T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1968-01-01T00:00:00.000Z,1990-07-19T00:00:00.000Z,0,1712.37,0,TRUE,7,TRUE,30000,8000,1996,TRUE,2603,0,0,30000,1,N,2603,0,1712.37,0,0,NA,590,0,0,TRUE,Hurricane Bertha,0,0,370340,NA,ONSLOW COUNTY*,NA,97,1,0,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28584,37133,37133000102,371330001023,34.7,-77.1,58e7d53c-355d-4e3c-9235-54f51c35e3af
TRUE,2019-09-19T17:00:12.388Z,-1,1,9,1995-12-13T00:00:00.000Z,TRUE,NA,-1,NA,A,TRUE,-1,NA,NA,2,TRUE,10,1,1969-01-01T00:00:00.000Z,1994-11-13T00:00:00.000Z,3487.9,3000,0,TRUE,1,TRUE,59000,3000,1995,TRUE,5308,9,3487.9,59000,1,N,5841,9,3000,0,0,NA,0,0,0,TRUE,NA,0,0,160114,NA,SHOSHONE COUNTY *,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,ID,Currently Unavailable,83808,16079,NA,NA,47.3,-116.2,2a1febb9-6b58-4e0a-aaf2-c0acfe5f7840
TRUE,2019-09-19T17:00:12.388Z,-1,1,9,1996-02-09T00:00:00.000Z,TRUE,NA,-1,NA,A,TRUE,-1,NA,NA,2,TRUE,10,1,1969-01-01T00:00:00.000Z,1994-11-13T00:00:00.000Z,22262.26,3000,0,TRUE,1,TRUE,59000,3000,1996,TRUE,24028,9,22262.26,59000,1,N,4952,9,3000,0,0,NA,989,0,0,TRUE,Flooding,0,0,160114,NA,SHOSHONE COUNTY *,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,ID,Currently Unavailable,83808,16079,NA,NA,47.3,-116.2,d7a384e1-08d6-425b-b75f-700e1e7e01d3
TRUE,2022-06-15T00:03:57.045Z,-1,1,7,2004-09-16T00:00:00.000Z,TRUE,NA,3,7.7,AE,TRUE,-1,NA,10.7,1,TRUE,0,1,1979-02-05T00:00:00.000Z,1979-07-22T00:00:00.000Z,44181.39,32595.18,0,TRUE,1,TRUE,250000,70400,2004,TRUE,44681,0,44181.39,149172,1,N,33095,0,32595.18,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120274,120274,SANTA ROSA COUNTY *,NA,NA,1,186466,0,R,TRUE,0,AE,1,FALSE,FL,Currently Unavailable,32563,12113,12113010813,121130108132,30.4,-87.1,1a677c4c-b4f8-4d2f-b245-26937e986b22
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2004-09-16T00:00:00.000Z,TRUE,NA,1,8,AE,TRUE,-1,1.6,9,2,TRUE,10,1,1997-12-01T00:00:00.000Z,1998-04-07T00:00:00.000Z,2742.07,0,0,TRUE,1,TRUE,250000,100000,2004,TRUE,3242,0,2742.07,200000,1,N,0,0,0,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120317,NA,WALTON COUNTY *,97,NA,1,250000,0,R,TRUE,0,NA,1,FALSE,FL,Currently Unavailable,32439,12131,12131950502,121319505022,30.5,-86.1,27282fb5-fbc8-4999-8742-dfc23a884df5
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,1998-09-27T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1975-01-01T00:00:00.000Z,1997-07-11T00:00:00.000Z,2732.67,0,0,TRUE,1,TRUE,90200,26300,1998,TRUE,3732,1,2732.67,73062,1,N,215,1,0,0,0,NA,133,0,0,TRUE,Hurricane Georges (Panhandle),15000,0,120274,NA,SANTA ROSA COUNTY *,01,NA,1,90200,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32583,12113,12113010702,121130107024,30.4,-87.1,cdede3a2-08c2-47bf-b5ef-67789099ec32
TRUE,2019-09-19T13:45:58.926Z,-1,1,-1,1995-10-04T00:00:00.000Z,TRUE,3,2,NA,AE,TRUE,-1,NA,NA,2,TRUE,10,1,1983-01-01T00:00:00.000Z,1992-11-09T00:00:00.000Z,24584.32,5556.03,0,TRUE,1,TRUE,182000,60000,1995,TRUE,29675,0,23612.67,182000,1,N,7041,0,5556.03,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120173,NA,OKALOOSA COUNTY *,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32569,12091,12091023100,120910231003,30.4,-86.8,161ec2ef-0539-4fd0-96b5-0f10a9d2f37a
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2005-08-29T00:00:00.000Z,TRUE,NA,0,-3,AE,TRUE,-1,0,-3.1,2,TRUE,10,1,1964-01-01T00:00:00.000Z,1999-11-24T00:00:00.000Z,38753.48,0,0,TRUE,1,TRUE,133100,0,2005,TRUE,39253,0,38753.48,131769,1,N,0,0,0,0,0,NA,654,0,0,TRUE,Hurricane Katrina,30000,0,225199,NA,JEFFERSON PARISH*,NA,NA,1,133100,0,A,TRUE,3,NA,0,FALSE,LA,Currently Unavailable,70002,22051,22051020203,220510202031,30,-90.2,47c816d1-c2fd-4681-bd49-c8f818b3fbf9
TRUE,2020-01-22T16:55:53.194Z,-1,1,10,2012-10-30T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1974-01-01T00:00:00.000Z,1992-12-04T00:00:00.000Z,126486.55,18900,0,TRUE,1,TRUE,250000,18900,2012,TRUE,127487,1,126486.55,179963,1,N,19900,1,18900,0,0,NA,305,0,0,TRUE,Hurricane Sandy,30000,0,345285,NA,"BRICK, TOWNSHIP OF",NA,NA,1,282248,0,R,TRUE,0,NA,1,FALSE,NJ,Currently Unavailable,08738,34029,34029714400,340297144001,40,-74.1,6685a48d-f1cb-452f-ab68-9c472577c16a
TRUE,2019-09-19T13:45:58.425Z,-1,1,9,1995-10-04T00:00:00.000Z,TRUE,NA,5,NA,VE,TRUE,-1,NA,NA,2,TRUE,10,1,1979-01-01T00:00:00.000Z,1993-05-20T00:00:00.000Z,96181.2,11212.4,0,TRUE,1,TRUE,132000,42000,1995,TRUE,120270,0,96181.2,132000,1,N,15061,0,11212.4,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120274,NA,SANTA ROSA COUNTY *,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32566,12113,12113010817,121130108173,30.4,-86.9,d12a3347-2a91-48f1-a91d-623807be48e0
TRUE,2019-09-19T17:00:12.388Z,-1,1,9,1995-10-04T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1993-01-15T00:00:00.000Z,1994-05-04T00:00:00.000Z,4664.49,1410,0,TRUE,1,TRUE,187000,52500,1995,TRUE,5303,0,4664.49,187000,1,N,2455,0,1410,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120274,NA,SANTA ROSA COUNTY *,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32566,12113,12113010819,121130108192,30.4,-86.8,e7c3d071-33ab-438f-9aa3-e428ed78a3b0
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2004-09-16T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1993-01-15T00:00:00.000Z,1994-05-04T00:00:00.000Z,9550.57,4447.8,0,TRUE,1,TRUE,248900,60800,2004,TRUE,10050,0,9550.57,201600,1,N,4947,0,4447.8,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120274,NA,SANTA ROSA COUNTY *,NA,NA,1,252000,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32566,12113,12113010819,121130108192,30.4,-86.8,272a5790-32cc-4da9-8f58-4ab7b4ff819a
TRUE,2023-03-03T16:12:15.695Z,-1,1,-1,1998-09-28T00:00:00.000Z,TRUE,NA,2,9.1,VE,TRUE,4,10.9,10.9,2,TRUE,10,1,1990-01-01T00:00:00.000Z,1996-08-06T00:00:00.000Z,2476.27,0,0,TRUE,1,TRUE,116200,36900,1998,TRUE,2976,0,2476.27,106904,1,N,0,0,0,0,0,NA,620,0,0,TRUE,Hurricane Georges,15000,0,010418,010418,"DAUPHIN ISLAND, TOWN OF",97,NA,1,116200,0,A,TRUE,0,VE,1,FALSE,AL,Currently Unavailable,36528,01097,01097007202,010970072023,30.3,-88.2,a0772b7e-b13c-4ea1-9bd4-5b367e5858a7
TRUE,2023-03-03T16:12:15.695Z,-1,1,8,2005-08-29T00:00:00.000Z,TRUE,NA,2,9.1,VE,TRUE,4,10.9,10.9,2,TRUE,10,1,1990-01-01T00:00:00.000Z,1996-08-06T00:00:00.000Z,13571.48,0,0,TRUE,1,TRUE,140600,38700,2005,TRUE,14071,0,13571.48,122764,1,N,0,0,0,0,0,NA,655,0,0,TRUE,Hurricane Katrina,30000,0,010418,010418,"DAUPHIN ISLAND, TOWN OF",97,NA,1,124005,0,A,TRUE,1,VE,1,FALSE,AL,Currently Unavailable,36528,01097,01097007202,010970072023,30.3,-88.2,22bee558-c2e8-4725-a2af-669464d182c2
TRUE,2019-09-19T13:45:58.425Z,-1,1,-1,1989-09-22T00:00:00.000Z,TRUE,NA,1,12,AE,TRUE,-1,NA,13.3,2,TRUE,0,1,1983-10-01T00:00:00.000Z,1987-01-15T00:00:00.000Z,16031.97,0,0,TRUE,1,TRUE,131700,35000,1989,TRUE,17032,0,16031.97,165000,1,N,0,0,0,0,0,NA,554,0,0,TRUE,Hurricane Hugo,0,0,455416,NA,"ISLE OF PALMS, CITY OF",NA,NA,0,0,0,A,TRUE,6,NA,0,FALSE,SC,Currently Unavailable,29451,45019,45019004902,450190049022,32.8,-79.7,b07e3f3c-5a33-47c8-b8c4-da69adbb5df7
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2003-07-15T00:00:00.000Z,TRUE,NA,2,16,VE,TRUE,-1,6.9,17.7,2,TRUE,60,1,2001-01-01T00:00:00.000Z,2002-01-16T00:00:00.000Z,NA,NA,NA,TRUE,4,TRUE,250000,0,2003,TRUE,400,0,0,1960,1,N,0,0,0,0,0,NA,638,0,0,TRUE,Hurricane Claudette,20000,0,481271,NA,"JAMAICA BEACH, CITY OF",NA,01,1,2450,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,77554,48167,48167726100,481677261001,29.2,-95,a915b411-f3c9-425c-a516-a5e896584251
TRUE,2022-05-20T18:40:20.659Z,1,1,-1,2004-09-17T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1993-01-01T00:00:00.000Z,1996-04-21T00:00:00.000Z,1260.01,0,0,TRUE,7,TRUE,250000,60000,2004,TRUE,1760,0,1260.01,256000,1,N,0,0,0,0,0,NA,645,0,0,TRUE,Tropical Storm Ivan,30000,0,421725,421725,"WHITE, TOWNSHIP OF",97,NA,1,320000,0,R,TRUE,0,X,0,FALSE,PA,Currently Unavailable,15701,42063,42063960700,420639607003,40.6,-79.2,e30e1b46-fd0a-45ec-9c78-912648e7a3f9
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2003-09-18T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,3,TRUE,0,1,1905-01-01T00:00:00.000Z,1999-05-25T00:00:00.000Z,1435.29,0,0,TRUE,1,TRUE,163400,0,2003,TRUE,1935,0,1435.29,200277,1,N,0,0,0,0,0,NA,640,0,0,TRUE,Hurricane Isabel,30000,0,515527,NA,"HAMPTON, CITY OF",NA,NA,1,235620,0,A,TRUE,0,NA,1,FALSE,VA,Currently Unavailable,23669,51650,51650010800,516500108001,37,-76.3,e2dc000f-0bb0-4ea8-9caf-abd18d31b9cd
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2009-11-11T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,3,TRUE,0,1,1905-01-01T00:00:00.000Z,1999-05-25T00:00:00.000Z,363.79,0,0,TRUE,1,TRUE,217500,27600,2009,TRUE,864,0,363.79,129233,2,N,0,0,0,0,0,NA,247,0,0,TRUE,Nor'easter,30000,0,515527,NA,"HAMPTON, CITY OF",20,NA,1,320727,0,A,TRUE,3,NA,1,FALSE,VA,Currently Unavailable,23669,51650,51650010800,516500108001,37,-76.3,2f5c6f38-e5d7-4d50-865d-9570b07a7195
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2013-10-31T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1996-01-01T00:00:00.000Z,2006-04-01T00:00:00.000Z,150000,60000,0,TRUE,7,TRUE,150000,60000,2013,TRUE,164158,1,150000,597071,2,N,62734,1,60000,0,0,NA,0,0,0,TRUE,NA,30000,0,481026,NA,TRAVIS COUNTY*,NA,NA,1,657149,0,A,TRUE,2,NA,1,FALSE,TX,Currently Unavailable,78747,48453,48453002428,484530024281,30.1,-97.8,1812fcdf-6f36-44bd-885c-d1789b8dd087
