disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
2485,2003-07-25T00:00:00.000Z,MT-WEDGE CANYON FIRE-07/18/2003,2003-07-21T00:00:00.000Z,2003-08-21T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2003-07-29T00:00:00.000Z,2006-10-13T00:00:00.000Z,2006-09-26T00:00:00.000Z,8,0,0,1,0,f58d8039-b27a-4374-8aee-e34ccf82804b,4e8100cc38490b86bf6b1bb814b7f3207004035d,2023-09-28T23:41:26.075Z
2484,2003-07-25T00:00:00.000Z,MT-ROBERT FIRE-07-23-03,2003-07-23T00:00:00.000Z,2003-08-21T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2003-07-28T00:00:00.000Z,2006-12-26T00:00:00.000Z,2006-12-08T00:00:00.000Z,8,0,0,1,0,64e1537d-098a-4927-8311-c1a0394abb94,34e4639a855e88a0ec50ac3e34aeb71a5dce9abc,2023-09-28T23:41:26.075Z
2483,2003-07-23T00:00:00.000Z,MT - MISSOURI BREAKS COMPLEX FIRE 07/16/03,2003-07-17T00:00:00.000Z,2003-07-25T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2003-07-24T00:00:00.000Z,2006-07-31T00:00:00.000Z,2006-07-24T00:00:00.000Z,8,0,0,1,0,722b0b44-61c2-4465-8d91-66209ef7e154,ff51c422a514cc6a61b5f8847a18e2b50f6b2b81,2023-09-28T23:41:26.075Z
2482,2003-07-22T00:00:00.000Z,OK - BIG ROCK FIRE - 07/18/03,2003-07-18T00:00:00.000Z,2003-07-22T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2003-09-03T00:00:00.000Z,2004-07-13T00:00:00.000Z,2004-06-23T00:00:00.000Z,6,0,0,1,0,eb6b08b8-e147-48d1-a833-556511396532,83e03812e90c8611ba68ed6f3010c6bb2944dde3,2023-09-28T23:41:26.075Z
1480,2003-07-21T00:00:00.000Z,SEVERE STORMS AND TORNADOES,2003-06-09T00:00:00.000Z,2003-07-14T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Severe Storm,2003-07-16T00:00:00.000Z,2010-08-27T00:00:00.000Z,2010-08-20T00:00:00.000Z,7,0,0,1,1,511223a4-9450-40dc-9f68-e5ce57d8e96b,edcdf2bd54e24257660175876d1931c185675c2a,2023-09-28T23:41:26.075Z
1479,2003-07-17T00:00:00.000Z,HURRICANE CLAUDETTE,2003-07-15T00:00:00.000Z,2003-07-28T00:00:00.000Z,Major Disaster,TX,Texas                         ,Hurricane,2003-07-16T00:00:00.000Z,2015-06-09T00:00:00.000Z,2015-06-08T00:00:00.000Z,6,1,1,1,1,3ff1b8df-6bb1-40ef-8dc5-e6889c7d950b,1047b0e47d903d1dc1f6ee2106e07d14b0440a75,2023-09-28T23:41:26.075Z
2481,2003-07-16T00:00:00.000Z,WA-OKANOGAN CITY FIRE-07-16-2003,2003-07-15T00:00:00.000Z,2003-07-18T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2003-08-01T00:00:00.000Z,2005-03-16T00:00:00.000Z,2005-03-03T00:00:00.000Z,10,0,0,1,0,25b14add-c973-4436-bf70-3389bb590928,3a3642b9c2358da227ff92b0ab7ab59629e7e4e3,2023-09-28T23:41:26.075Z
1478,2003-07-15T00:00:00.000Z,SEVERE STORMS AND FLOODING,2003-07-04T00:00:00.000Z,2003-07-11T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Severe Storm,2003-07-14T00:00:00.000Z,2009-03-03T00:00:00.000Z,2009-02-19T00:00:00.000Z,5,1,1,0,1,a65155ab-c573-404e-bfdc-86aa338b546d,2b2145b1883f1c1e2f595c39f45544ca1bfa20e0,2023-09-28T23:41:26.075Z
2480,2003-07-15T00:00:00.000Z,UT-CAUSEY FIRE 07/14/2003,2003-07-14T00:00:00.000Z,2003-07-28T00:00:00.000Z,Fire Management,UT,Utah                          ,Fire,2003-07-16T00:00:00.000Z,2010-10-12T00:00:00.000Z,2010-10-06T00:00:00.000Z,8,0,0,1,0,c982d559-855e-4415-a3d1-accdeca10edd,7c4e47af3c9514225f200e3dafeca191d2d5ec74,2023-09-28T23:41:26.075Z
2479,2003-07-15T00:00:00.000Z,NV-ROBB WILDFIRE-7-14-2003,2003-07-14T00:00:00.000Z,2003-07-17T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2003-07-15T00:00:00.000Z,2005-09-30T00:00:00.000Z,2005-09-11T00:00:00.000Z,9,0,0,1,0,bcacb47f-c33d-4a5c-b88c-93d59dc2de9e,639f4d2048e35e7216a9116f1ffb8b51369625b1,2023-09-28T23:41:26.075Z
1477,2003-07-14T00:00:00.000Z,ASPEN FIRE,2003-06-17T00:00:00.000Z,2003-07-15T00:00:00.000Z,Major Disaster,AZ,Arizona                       ,Fire,2003-06-26T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-07-19T00:00:00.000Z,9,0,0,1,1,5fa76d32-99d6-4ecd-bde3-528999f19f43,597b92160b678b30c969356f66f134c35854bb79,2023-09-28T23:41:26.075Z
2478,2003-07-14T00:00:00.000Z,KINISHBA FIRE,2003-07-13T00:00:00.000Z,2003-07-22T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2003-07-15T00:00:00.000Z,2006-08-31T00:00:00.000Z,2005-11-09T00:00:00.000Z,9,0,0,1,0,a6bf6e31-ebc1-4ff8-b1b5-7514a2a5e89b,22872f41ed4408ff39a18291e4f1f2c5367f8c77,2023-09-28T23:41:26.075Z
2477,2003-07-12T00:00:00.000Z,WA-MIDDLE FORK FIRE-07-12-2003,2003-07-11T00:00:00.000Z,2003-07-19T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2003-08-04T00:00:00.000Z,2005-03-16T00:00:00.000Z,2005-03-03T00:00:00.000Z,10,0,0,1,0,66b6bb8a-7bc3-43ac-9145-36d8c1a1b177,6dcbe28210cb0a488f8a72f766ddd967696fd2f9,2023-09-28T23:41:26.075Z
1476,2003-07-11T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2003-07-04T00:00:00.000Z,2003-08-06T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm,2003-07-10T00:00:00.000Z,2012-07-09T00:00:00.000Z,2012-07-09T00:00:00.000Z,5,1,1,1,1,89af4a71-3d65-4072-bfa9-f68196a650bf,0f26946421593bf279c4078a8e1b24d08d26431b,2023-09-28T23:41:26.075Z
2476,2003-07-11T00:00:00.000Z,NV-RED ROCK FIRE 7-11-03,2003-07-10T00:00:00.000Z,2003-07-11T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2003-07-14T00:00:00.000Z,2005-09-30T00:00:00.000Z,2005-09-11T00:00:00.000Z,9,0,0,1,0,32253935-bb0c-4c33-b709-da6bf92ac325,185d14695855640fe4f327b52bd43f375948841d,2023-09-28T23:41:26.075Z
2475,2003-07-03T00:00:00.000Z,CA-RAILROAD FIRE-07-03-2003,2003-07-03T00:00:00.000Z,2003-07-04T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-07-08T00:00:00.000Z,2009-08-31T00:00:00.000Z,2009-08-26T00:00:00.000Z,9,0,0,1,0,9141db29-f21f-4fdc-8901-bb16ab1113df,eac68e700bbb36674b46ca23c76f059f2740d818,2023-09-28T23:41:26.075Z
1475,2003-07-02T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUD AND ROCK SLIDES, AND TORNADOES",2003-06-14T00:00:00.000Z,2003-06-27T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm,2003-06-30T00:00:00.000Z,2013-07-09T00:00:00.000Z,2013-07-02T00:00:00.000Z,4,1,1,1,1,973ffab8-f063-4ed8-a867-1075c96e5a85,80c566cd0723097450c0d9d2a11e83b7b1f40859,2023-09-28T23:41:26.075Z
2474,2003-06-29T00:00:00.000Z,CA - TEJON FIRE - 06-30-2003,2003-06-29T00:00:00.000Z,2003-07-02T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-06-30T00:00:00.000Z,2009-07-15T00:00:00.000Z,2009-07-07T00:00:00.000Z,9,0,0,1,0,cd21da33-bc40-4814-944b-30c080b021f8,0f3af6fe6011d7793873014ef1b9cf631452379a,2023-09-28T23:41:26.075Z
2473,2003-06-28T00:00:00.000Z,CA - SAWMILL FIRE - 06-27-2003,2003-06-26T00:00:00.000Z,2003-06-30T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-06-30T00:00:00.000Z,2009-07-15T00:00:00.000Z,2009-07-07T00:00:00.000Z,9,0,0,1,0,00ce4dc8-99a6-464d-adbb-953a302b6740,7cf954db5033e74d272fbe2a6d318b1e9d836949,2023-09-28T23:41:26.075Z
2472,2003-06-25T00:00:00.000Z,NM-BOSQUE FIRE-06-25-2003,2003-06-25T00:00:00.000Z,,Fire Management,NM,New Mexico                    ,Fire,2003-06-26T00:00:00.000Z,2005-12-14T00:00:00.000Z,2005-11-29T00:00:00.000Z,6,0,0,1,0,927cd4b3-bc7f-4b73-b0bf-ca23fe72bc9f,0c7000502e5b617f39933f18efa5cbc224bb4d65,2023-09-28T23:41:26.075Z
2471,2003-06-21T00:00:00.000Z,ASH FIRE,2003-06-21T00:00:00.000Z,2003-06-26T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2003-06-23T00:00:00.000Z,2007-03-12T00:00:00.000Z,2007-02-22T00:00:00.000Z,9,0,0,1,0,4f58029f-168c-43aa-b775-2eb71f36f993,4bc37d3458fd770a10db083f5fda7fc0818721da,2023-09-28T23:41:26.075Z
1474,2003-06-21T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2003-06-11T00:00:00.000Z,2003-07-15T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm,2003-06-19T00:00:00.000Z,2010-08-27T00:00:00.000Z,2010-08-19T00:00:00.000Z,3,1,1,1,1,523c383c-1e67-42a3-9adc-3948a45b13eb,d097e5e89392adbc38a56c2115eb963033d343fb,2023-09-28T23:41:26.075Z
2470,2003-06-18T00:00:00.000Z,ASPEN FIRE,2003-06-17T00:00:00.000Z,2003-07-15T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2003-06-18T00:00:00.000Z,2007-03-12T00:00:00.000Z,2007-02-22T00:00:00.000Z,9,0,0,1,0,dc229672-6e3a-4985-ae02-1e87abbf1733,ae7ee32cfae993e101d6260dc278a15941eee4e0,2023-09-28T23:41:26.075Z
2469,2003-06-17T00:00:00.000Z,NV - HIGHWAY-50 FIRE - 06/17/2003,2003-06-17T00:00:00.000Z,2003-06-19T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2003-06-18T00:00:00.000Z,2004-09-13T00:00:00.000Z,2004-08-20T00:00:00.000Z,9,0,0,1,0,22a496e1-cb2f-4879-bde7-193f7dcbff2e,58a8b61d19f955d4ad940034a113d5bc3a218015,2023-09-28T23:41:26.075Z
1473,2003-06-06T00:00:00.000Z,"HEAVY RAINFALL, FLOODING, LANDSLIDES, AND MUDSLIDES",2003-05-19T00:00:00.000Z,2003-05-21T00:00:00.000Z,Major Disaster,AS,American Samoa                ,Severe Storm,2003-06-06T00:00:00.000Z,2015-09-11T00:00:00.000Z,2015-09-10T00:00:00.000Z,9,1,1,1,1,abfa8980-f8ea-4ce0-8fea-8f211efddb7f,97c67655d49fbc773864ef1910d149df30801c5e,2023-09-28T23:41:26.075Z
1472,2003-06-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2003-05-02T00:00:00.000Z,2003-06-10T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm,2003-06-05T00:00:00.000Z,2012-09-13T00:00:00.000Z,2012-09-12T00:00:00.000Z,6,1,1,1,1,b33fe4a5-6879-4323-b225-dab52e6e61f5,9b07cd93f001c61fa401e7201d76de3dd60d6bf0,2023-09-28T23:41:26.075Z
3171,2003-02-01T00:00:00.000Z,LOSS OF THE SPACE SHUTTLE COLUMBIA,2003-02-01T00:00:00.000Z,2003-02-01T00:00:00.000Z,Emergency,TX,Texas                         ,Other,2003-02-02T00:00:00.000Z,2010-08-30T00:00:00.000Z,2010-08-23T00:00:00.000Z,6,0,0,1,0,094ff6f6-bf72-4124-8481-9be9ee7c3fb9,6b88a62a2c2ca20d0c32d72bbab8afba102c55f3,2023-09-28T23:41:26.075Z
1471,2003-06-03T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUD AND ROCK SLIDES, AND TORNADOES",2003-05-04T00:00:00.000Z,2003-05-27T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm,2003-05-28T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-09-27T00:00:00.000Z,4,1,1,1,1,0237ecfa-b62c-43fe-b4c4-bbfb6e5429ea,f809a9a9d80e35a966327800ea3b35cbaabc2861,2023-09-28T23:41:26.075Z
1470,2003-05-23T00:00:00.000Z,"SEVERE STORMS, TORNADOES AND HIGH WINDS",2003-05-05T00:00:00.000Z,2003-05-08T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Severe Storm,2003-05-20T00:00:00.000Z,2008-10-24T00:00:00.000Z,2008-09-30T00:00:00.000Z,4,1,1,0,1,f7de89d5-f208-45bf-8e62-735bc26340eb,f3d0ec847294da6aab06fc0b5551a77204307f66,2023-09-28T23:41:26.075Z
2468,2003-05-18T00:00:00.000Z,HI - WAIKOLOA VILLAGE FIRE - 05/18/2003,2003-05-18T00:00:00.000Z,2003-05-21T00:00:00.000Z,Fire Management,HI,Hawaii                        ,Fire,2003-05-19T00:00:00.000Z,2004-02-25T00:00:00.000Z,2004-01-22T00:00:00.000Z,9,0,0,1,0,32882fc9-7340-4bfc-834b-7a5a0423d2fb,df76b3691d53153e2cf4d576aade86bc5abd93fd,2023-09-28T23:41:26.075Z
1469,2003-05-15T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2003-05-06T00:00:00.000Z,2003-05-11T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm,2003-05-14T00:00:00.000Z,2011-02-28T00:00:00.000Z,2011-02-17T00:00:00.000Z,5,1,1,0,1,b0d4803f-1d0c-4108-95f0-43bc11b0f856,26fc654d8bab04ed6fadd70d1dd462aa9365ac37,2023-09-28T23:41:26.075Z
1468,2003-05-14T00:00:00.000Z,SEVERE WINTER COLD AND FROST,2002-12-17T00:00:00.000Z,2003-06-01T00:00:00.000Z,Major Disaster,ME,Maine                         ,Freezing,2003-05-01T00:00:00.000Z,2010-08-27T00:00:00.000Z,2010-08-19T00:00:00.000Z,1,0,0,1,1,3c3e395d-0333-4b54-b41f-2561b61545fd,2f09ac727102fe1ff7a6ad9a1230c343686f17a1,2023-09-28T23:41:26.075Z
1467,2003-05-12T00:00:00.000Z,ICE STORM,2003-04-03T00:00:00.000Z,2003-04-05T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Ice Storm,2003-05-06T00:00:00.000Z,2023-01-24T00:00:00.000Z,2010-11-22T00:00:00.000Z,2,1,1,1,1,20b88fbe-e7d1-4ec5-b7bd-2dd11731ec2f,6d95a25ac26984b7ba3e5b849b959e51293d094b,2023-09-28T23:41:26.075Z
1466,2003-05-12T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2003-05-05T00:00:00.000Z,2003-05-30T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm,2003-05-12T00:00:00.000Z,2014-08-25T00:00:00.000Z,2011-04-07T00:00:00.000Z,4,1,1,1,1,192b3b7b-9aff-482e-9234-9708ac9448b0,cebc58e09370a7e8aba6ec298f588b8dba5d6b33,2023-09-28T23:41:26.075Z
2467,2003-05-10T00:00:00.000Z,NM-WALKER FIRE-05-09-03,2003-05-09T00:00:00.000Z,2003-05-10T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2003-08-01T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-24T00:00:00.000Z,6,0,0,1,0,4dd313c3-adca-4990-8765-f9d94a8b621a,73b8b39c592bc16f306bfd2db7278e14e17edd3d,2023-09-28T23:41:26.075Z
1465,2003-05-10T00:00:00.000Z,SEVERE STORMS AND TORNADOES,2003-05-08T00:00:00.000Z,2003-05-30T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm,2003-05-09T00:00:00.000Z,2013-05-21T00:00:00.000Z,2013-05-20T00:00:00.000Z,6,1,1,1,1,935327d5-71b3-4faf-9eb3-1627bd590397,bad31818652ad9860b46967c7b4d1926157007c6,2023-09-28T23:41:26.075Z
1464,2003-05-08T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2003-05-04T00:00:00.000Z,2003-05-30T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm,2003-05-07T00:00:00.000Z,2023-03-28T00:00:00.000Z,2012-01-18T00:00:00.000Z,4,1,1,1,1,431ada42-4682-423e-9ef9-c5af3bca3afe,f3532d9a6fd4fc296167e8c24139eb8be0e99607,2023-09-28T23:41:26.075Z
1463,2003-05-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2003-05-04T00:00:00.000Z,2003-05-30T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Severe Storm,2003-05-06T00:00:00.000Z,2013-08-14T00:00:00.000Z,2011-01-11T00:00:00.000Z,7,1,1,1,1,7cbb3917-eb93-43ea-a11a-7fd96197d5a4,f0cc174585563a13ee5554e606441da5ca3242c6,2023-09-28T23:41:26.075Z
1462,2003-05-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2003-05-04T00:00:00.000Z,2003-05-30T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm,2003-05-06T00:00:00.000Z,2011-01-19T00:00:00.000Z,2011-01-05T00:00:00.000Z,7,1,1,1,1,aac6bc9c-812b-4d23-b17a-1f3c8f32d78d,bd9fca001d714957ce05627bb9811c61d3017eb5,2023-09-28T23:41:26.075Z
1461,2003-04-26T00:00:00.000Z,"SEVERE WINTER STORM, INCLUDING HIGH WINDS AND FREEZING TEMPERATURES",2003-03-06T00:00:00.000Z,2003-03-14T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm,2003-04-16T00:00:00.000Z,2010-08-17T00:00:00.000Z,2010-08-12T00:00:00.000Z,10,1,1,1,1,ad6b24ec-0ca5-4da2-8da4-8c1eab1bb9e6,74f96e1d4ca27c546a618ca4a3bfc48c8a4481d3,2023-09-28T23:41:26.075Z
1460,2003-04-25T00:00:00.000Z,SEVERE STORMS AND TORNADOES,2003-03-27T00:00:00.000Z,2003-03-27T00:00:00.000Z,Major Disaster,FL,Florida                       ,Severe Storm,2003-04-03T00:00:00.000Z,2010-11-18T00:00:00.000Z,2010-11-08T00:00:00.000Z,4,1,1,0,1,217ef7a4-05cd-4da5-8032-9b3c492550a2,791cc089d2ce362f4d9ec8c57b59ec8322fef759,2023-09-28T23:41:26.075Z
1459,2003-04-24T00:00:00.000Z,"SEVERE STORMS, TORNADOES, FLOODS",2003-04-06T00:00:00.000Z,2003-04-25T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Severe Storm,2003-04-15T00:00:00.000Z,2014-01-27T00:00:00.000Z,2013-11-13T00:00:00.000Z,4,1,1,1,1,0d21b181-a0a1-4366-94b4-f226483a329e,26cc66447261c784f5727be2442b0dd8afe6b3a6,2023-09-28T23:41:26.075Z
3185,2003-04-09T00:00:00.000Z,SNOW,2003-03-17T00:00:00.000Z,2003-03-20T00:00:00.000Z,Emergency,CO,Colorado                      ,Snowstorm,2003-03-27T00:00:00.000Z,2010-06-08T00:00:00.000Z,2010-06-02T00:00:00.000Z,8,0,0,1,0,bcc57375-c101-44fa-990e-27cc297396b8,b89ab55d63802eee2a946dafdd537b46008fcf3d,2023-09-28T23:41:26.075Z
3184,2003-03-27T00:00:00.000Z,SNOW,2003-02-17T00:00:00.000Z,2003-02-18T00:00:00.000Z,Emergency,NY,New York                      ,Snowstorm,2003-03-18T00:00:00.000Z,2023-01-24T00:00:00.000Z,2010-05-21T00:00:00.000Z,2,0,0,1,0,6e02e57e-76c6-4a9d-933a-eda73bb425c5,29e932d9f76631d316bf7f1998118c82add39143,2023-09-28T23:41:26.075Z
3182,2003-03-27T00:00:00.000Z,SNOW,2003-02-17T00:00:00.000Z,2003-02-18T00:00:00.000Z,Emergency,RI,Rhode Island                  ,Snowstorm,2003-03-13T00:00:00.000Z,2008-01-30T00:00:00.000Z,2008-01-23T00:00:00.000Z,1,0,0,1,0,41150895-5cb5-46c9-a93c-356607d96a58,f8172d8bdb098e27e98e3d4b5e839cd5476a103c,2023-09-28T23:41:26.075Z
1458,2003-03-27T00:00:00.000Z,"SEVERE WINTER STORM, RECORD/NEAR RECORD SNOWFALL, HEAVY RAIN,FLOODIND, AND MUDSLIDE",2003-02-15T00:00:00.000Z,2003-02-28T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Severe Storm,2003-03-04T00:00:00.000Z,2010-08-17T00:00:00.000Z,2010-08-12T00:00:00.000Z,3,1,1,1,1,5b691d51-b18c-4579-a427-c5a23c133362,ce5d428763f20808e88a3148f8befa69cbc39b4e,2023-09-28T23:41:26.075Z
1457,2003-03-27T00:00:00.000Z,ICE STORM,2003-02-27T00:00:00.000Z,2003-02-28T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Severe Ice Storm,2003-03-13T00:00:00.000Z,2012-01-11T00:00:00.000Z,2012-01-09T00:00:00.000Z,4,0,0,1,1,9802db52-6b61-4d65-9627-bf52bb77250e,785803a7c9c9199b68810d5c2b336cb81ed19c72,2023-09-28T23:41:26.075Z
1456,2003-03-20T00:00:00.000Z,SEVERE STORMS AND FLOODING,2003-02-14T00:00:00.000Z,2003-02-26T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm,2003-03-10T00:00:00.000Z,2013-04-17T00:00:00.000Z,2010-09-14T00:00:00.000Z,4,0,0,1,1,1b358800-3bc8-4e0e-ba24-c7d0bdb1b385,68346afccf782e0226e2bcb13465bd40f1e7dc40,2023-09-28T23:41:26.075Z
3183,2003-03-20T00:00:00.000Z,SNOW,2003-02-14T00:00:00.000Z,2003-02-19T00:00:00.000Z,Emergency,DE,Delaware                      ,Snowstorm,2003-03-13T00:00:00.000Z,2006-03-31T00:00:00.000Z,2006-03-21T00:00:00.000Z,3,0,0,1,0,39e40595-a7d7-4725-b95e-d2c59a75bb32,3acacbdb92f37cb6c44204277becc7a1dbabacde,2023-09-28T23:41:26.075Z
3181,2003-03-20T00:00:00.000Z,SNOW,2003-02-16T00:00:00.000Z,2003-02-17T00:00:00.000Z,Emergency,NJ,New Jersey                    ,Snowstorm,2003-03-05T00:00:00.000Z,2012-01-24T00:00:00.000Z,2012-01-23T00:00:00.000Z,2,0,0,1,0,fd717403-9c6a-462c-9849-95ec8d2ea3af,136a33718ed317552c9ca6a27b94b104267baeb4,2023-09-28T23:41:26.075Z
3180,2003-03-14T00:00:00.000Z,SNOW,2003-02-14T00:00:00.000Z,2003-02-19T00:00:00.000Z,Emergency,PA,Pennsylvania                  ,Severe Storm,2003-03-07T00:00:00.000Z,2005-11-09T00:00:00.000Z,2005-10-13T00:00:00.000Z,3,0,0,1,0,98743dbf-7a4d-4f3e-aa6e-7b80acdd6e32,41d8eead1fbdc7091ddf49bd895ff8db99f71f57,2023-09-28T23:41:26.075Z
3179,2003-03-14T00:00:00.000Z,SNOW,2003-02-14T00:00:00.000Z,2003-02-23T00:00:00.000Z,Emergency,MD,Maryland                      ,Severe Storm,2003-03-07T00:00:00.000Z,2006-07-19T00:00:00.000Z,2006-07-06T00:00:00.000Z,3,0,0,1,0,8cd80161-71db-452d-8966-b5642b42e2ad,90947d8431cabb2d486bd7a6bb2fa68862687009,2023-09-28T23:41:26.075Z
3178,2003-03-14T00:00:00.000Z,SNOW,2003-02-16T00:00:00.000Z,2003-02-17T00:00:00.000Z,Emergency,DC,District of Columbia          ,Severe Storm,2003-03-07T00:00:00.000Z,2005-11-09T00:00:00.000Z,2005-10-13T00:00:00.000Z,3,0,0,1,0,39f183c9-74af-460a-9640-3a89bb8323fa,7870b218b4e8c1da7895aee73dfe75d332186af7,2023-09-28T23:41:26.075Z
1455,2003-03-14T00:00:00.000Z,"SEVERE WINTER STORM, RECORD/NEAR RECORD SNOW, HEAVY RAINS, FLOODING AND LANDSLIDES",2003-02-16T00:00:00.000Z,2003-03-28T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm,2003-02-20T00:00:00.000Z,2010-08-17T00:00:00.000Z,2010-08-12T00:00:00.000Z,3,1,1,1,1,958f2536-baf4-4a0a-aab5-57a23a9c2265,d93cbc0c7aa1a40d0d8a3ec6c46ceb012a90f765,2023-09-28T23:41:26.075Z
1454,2003-03-14T00:00:00.000Z,"SEVERE WINTER ICE AND SNOW STORMS, HEAVY RAIN, FLOODING, TORNADOES, AND MUD AND ",2003-02-15T00:00:00.000Z,2003-02-26T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm,2003-03-04T00:00:00.000Z,2023-03-28T00:00:00.000Z,2016-09-08T00:00:00.000Z,4,1,1,1,1,f9ccc87d-fb76-4744-821a-a3f41230491f,e5eefeac24362ae92918a7fbc9ec42b3f3f2e42c,2023-09-28T23:41:26.075Z
3177,2003-03-11T00:00:00.000Z,SNOW,2003-02-17T00:00:00.000Z,2003-02-18T00:00:00.000Z,Emergency,NH,New Hampshire                 ,Snowstorm,2003-03-04T00:00:00.000Z,2006-06-30T00:00:00.000Z,2006-06-20T00:00:00.000Z,1,0,0,1,0,551c83e8-0e06-41e9-b391-7027e11376f0,a0d1afe7cbe6f2eefe0fbfc90a314f3ed09c0584,2023-09-28T23:41:26.075Z
3176,2003-03-11T00:00:00.000Z,SNOW,2003-02-17T00:00:00.000Z,2003-02-18T00:00:00.000Z,Emergency,CT,Connecticut                   ,Snowstorm,2003-02-26T00:00:00.000Z,2008-05-16T00:00:00.000Z,2008-05-07T00:00:00.000Z,1,0,0,1,0,9b33ce00-5c5a-46a2-976c-90797bc447e7,8bec3da998c0cf87c8339ca97f364ac59212d17e,2023-09-28T23:41:26.075Z
3175,2003-03-11T00:00:00.000Z,SNOW,2003-02-17T00:00:00.000Z,2003-02-18T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Snowstorm,2003-02-20T00:00:00.000Z,2022-11-07T00:00:00.000Z,2010-06-09T00:00:00.000Z,1,0,0,1,0,16ea7b77-34a4-4fbe-b744-c5e22a98130d,437c07139ae79bcdd170dd27fd6367d14b62135c,2023-09-28T23:41:26.075Z
3174,2003-03-11T00:00:00.000Z,SNOW,2003-02-02T00:00:00.000Z,2003-02-04T00:00:00.000Z,Emergency,ME,Maine                         ,Snowstorm,2003-02-12T00:00:00.000Z,2005-04-29T00:00:00.000Z,2005-04-15T00:00:00.000Z,1,0,0,1,0,11616435-e738-4b58-bbb2-71aead149095,2c2d26e5c0979d738f4d9fd9111d2254f45e36c2,2023-09-28T23:41:26.075Z
3173,2003-02-25T00:00:00.000Z,SNOWSTORMS,2002-12-25T00:00:00.000Z,2003-01-04T00:00:00.000Z,Emergency,NY,New York                      ,Snowstorm,2003-01-29T00:00:00.000Z,2010-05-27T00:00:00.000Z,2010-05-21T00:00:00.000Z,2,0,0,1,0,07900188-ee77-4f99-afb5-7ce0368b09ef,a9106cfcb1ce8502526ea2eceb562602baffb02a,2023-09-28T23:41:26.075Z
